Chemical ID,MolecularWeight,MolecularFormula,IUPACName,CanonicalSMILES,InChI,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,CovalentUnitCount,Boiling Point,Melting Point,Flash Point,Solubility,Density,Vapor Density,Vapor Pressure,LogP,Stability,Auto-Ignition,Viscosity,Heat of Combustion,Heat of Vaporization,Surface Tension,Ionization Potential,Dissociation Constants
77-78-1,126.13,C2H6O4S,dimethyl sulfate,COS(=O)(=O)OC,"InChI=1S/C2H6O4S/c1-5-7(3,4)6-2/h1-2H3",-0.3,125.99867984,125.99867984,61,107,0,4,2,7,1,"About 370 °F (with decomposition) (EPA, 1998)","-25.15 °F (EPA, 1998)","182 °F (EPA, 1998)","3 % at 64 °F (NIOSH, 2024)","1.3283 at 68 °F (EPA, 1998) - Denser than water; will sink","4.35 (EPA, 1998) - Heavier than air; will sink (Relative to Air)","0.1 to 0.5 mmHg at 68 °F (EPA, 1998)",0.16,Not Available,Not Available,Not Available,"11,970 J/g at constant pressure (25 °C, CO@, H2), H2SO4 (aqueous)",385 J/g at 25 °C,40.12 DYNES/CM AT 18 °C in contact with air,Not Available,Not Available
78-00-2,323,C8H20Pb,tetraethylplumbane,CC[Pb](CC)(CC)CC,"InChI=1S/4C2H5.Pb/c4*1-2;/h4*1H2,2H3;",Not Available,324.13315,324.13315,0,47,0,0,4,9,1,"392 °F at 760 mmHg Decomposes between 230 - 392 °F. (EPA, 1998)","-202 °F (EPA, 1998)","200 °F (EPA, 1998)","less than 1 mg/mL at 70 °F (NTP, 1992)","1.653 at 68 °F (EPA, 1998) - Denser than water; will sink","8.6 (EPA, 1998) - Heavier than air; will sink (Relative to Air)","0.2 mmHg at 68 °F (EPA, 1998)",log Kow = 4.15,Not Available,Not Available,2.2899X10-2 Pa/sec at 225 K,-5.8995X10+9 J/kmol,6.5581X10+7 J/kmol at 139.41 K,4.4233X10-2 N/m at 139.41 K,11.10 eV,Not Available
78-79-5,68.12,C5H8,"2-methylbuta-1,3-diene",CC(=C)C=C,"InChI=1S/C5H8/c1-4-5(2)3/h4H,1-2H2,3H3",2.5,68.062600255,68.062600255,0,51,0,0,1,5,1,34.067 °C,-145.95 °C,-65 °F (-54 °C) (Closed cup),"In water, 642 mg/L at 25 °C",0.679 g/cu cm at 20 °C,2.35 (Air = 1),550.0 [mmHg],log Kow = 2.42,Not Available,Not Available,The viscosity of natural rubber can be stabilized with the addition of small amounts of hydroxylamine hydrochloride or semicarbazide hydrochloride.,"-18,848 Btu/lb = -10,471 cal/g = -438.4X10+5 J/kg",26.39 kJ/mol at 25 °C; 25.87 kJ/mol at 34 °C,16.9 dynes/cm = 0.0169 N/m at 20 °C (liquid),Not Available,Not Available
79-43-6,128.94,C2H2Cl2O2,"2,2-dichloroacetic acid",C(C(=O)O)(Cl)Cl,"InChI=1S/C2H2Cl2O2/c3-1(4)2(5)6/h1H,(H,5,6)",0.9,127.9431847,127.9431847,37.3,60,1,2,1,6,1,"381 °F at 760 mmHg (NTP, 1992)","49.5 °F (NTP, 1992)","greater than 235 °F (NTP, 1992)","greater than or equal to 100 mg/mL at 59 °F (NTP, 1992)","1.563 at 68 °F (NTP, 1992) - Denser than water; will sink","4.4 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","1 mmHg at 111 °F ; 5 mmHg at 157.6 °F (NTP, 1992)",{'Number': [0.92]},Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1.26
79-44-7,107.54,C3H6ClNO,"N,N-dimethylcarbamoyl chloride",CN(C)C(=O)Cl,InChI=1S/C3H6ClNO/c1-5(2)3(4)6/h1-2H3,0.8,107.0137915,107.0137915,20.3,61,0,1,0,6,1,"329 to 333 °F at 760 mmHg (NTP, 1992)","-27 °F (NTP, 1992)","155 °F (NTP, 1992)","Decomposes (NTP, 1992)","1.168 at 68 °F (USCG, 1999) - Denser than water; will sink","3.73 (NTP, 1992) - Heavier than air; will sink (Relative to Air)",1.95 [mmHg],Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
79-46-9,89.09,C3H7NO2,2-nitropropane,CC(C)[N+](=O)[O-],"InChI=1S/C3H7NO2/c1-3(2)4(5)6/h3H,1-2H3",0.8,89.047678466,89.047678466,45.8,54,0,2,0,6,1,"248.5 °F at 760 mmHg (NTP, 1992)","-135 °F (NTP, 1992)","75 °F (NTP, 1992)","greater than or equal to 0.1 mg/mL at 66 °F (NTP, 1992)","0.99 at 68 °F (USCG, 1999) - Less dense than water; will float","3.06 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","12.9 mmHg at 68 °F (NTP, 1992)",log Kow = 0.93,Not Available,Not Available,0.721 cP at 25 °C,477.60 Kcal/mol at 25 °C,9.88 Kcal/mol at 25 °C,29.87 dyne/cm at 20 °C,10.71 eV,pKa = 7.68
81-49-2,381.02,C14H7Br2NO2,"1-amino-2,4-dibromoanthracene-9,10-dione",C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3Br)Br)N,"InChI=1S/C14H7Br2NO2/c15-8-5-9(16)12(17)11-10(8)13(18)6-3-1-2-4-7(6)14(11)19/h1-5H,17H2",4.1,380.88230,378.88435,60.2,414,1,3,0,19,1,Not Available,"439 °F (NTP, 1992)","greater than 392 °F (NTP, 1992)","less than 1 mg/mL at 73 °F (NTP, 1992)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
82-28-0,237.25,C15H11NO2,"1-amino-2-methylanthracene-9,10-dione",CC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)N,"InChI=1S/C15H11NO2/c1-8-6-7-11-12(13(8)16)15(18)10-5-3-2-4-9(10)14(11)17/h2-7H,16H2,1H3",3.1,237.078978594,237.078978594,60.2,379,1,3,0,18,1,Not Available,"401 °F (NTP, 1992)",Not Available,"less than 1 mg/mL at 68 °F (NTP, 1992)",Not Available,Not Available,0.00000004 [mmHg],Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
88-72-2,137.14,C7H7NO2,1-methyl-2-nitrobenzene,CC1=CC=CC=C1[N+](=O)[O-],"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3",2.3,137.047678466,137.047678466,45.8,130,0,2,0,10,1,"431.1 °F at 760 mmHg (NTP, 1992)","14.9 °F (NTP, 1992)","223 °F (NTP, 1992)","less than 1 mg/mL at 70 °F (NTP, 1992)","1.1622 at 66.2 °F (USCG, 1999) - Denser than water; will sink","4.72 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","0.1 mmHg at 68 °F ; 0.25 mmHg at 86 °F; 1.6 mmHg at 140 °F (NTP, 1992)",log Kow = 2.30,Not Available,Not Available,2.7 mPa (= cP),"-11,290 Btu/lb = -6,272 cal/g = -262 x 10+5 J/kg","12,239.1 gcal/gmole","In dynes/cm: 42.29, 41.76, and 40.50 at 15, 19.5, 20, and 30 °C, respectively",9.43 eV,Not Available
90-04-0,123.15,C7H9NO,2-methoxyaniline,COC1=CC=CC=C1N,"InChI=1S/C7H9NO/c1-9-7-5-3-2-4-6(7)8/h2-5H,8H2,1H3",1.2,123.068413911,123.068413911,35.3,85,1,2,1,9,1,"437 °F at 760 mmHg (NTP, 1992)","41 °F (NTP, 1992)","210 °F (NTP, 1992)","less than 0.1 mg/mL at 66 °F (NTP, 1992)","1.0923 at 68 °F (NTP, 1992) - Denser than water; will sink","4.25 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","less than 0.1 mmHg at 68 °F ; 1 mmHg at 141.8 °F (NTP, 1992)",log Kow = 1.18,Not Available,Not Available,Dynamic viscosity: 2.211 mPa-s at 55 °C,Not Available,Not Available,Not Available,7.44 eV,pKa = 4.53 (conjugate acid)
90-94-8,268.35,C17H20N2O,bis[4-(dimethylamino)phenyl]methanone,CN(C)C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N(C)C,"InChI=1S/C17H20N2O/c1-18(2)15-9-5-13(6-10-15)17(20)14-7-11-16(12-8-14)19(3)4/h5-12H,1-4H3",3.9,268.157563266,268.157563266,23.6,281,0,3,4,20,1,"greater than 680 °F at 760 mmHg (decomposes) (NTP, 1992)","342 °F (NTP, 1992)",220 °C,"less than 0.1 mg/mL at 64 °F (NTP, 1992)",Not Available,Not Available,0.00000107 [mmHg],Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
91-08-7,174.16,C9H6N2O2,"1,3-diisocyanato-2-methylbenzene",CC1=C(C=CC=C1N=C=O)N=C=O,"InChI=1S/C9H6N2O2/c1-7-8(10-5-12)3-2-4-9(7)11-6-13/h2-4H,1H3",3.9,174.042927438,174.042927438,58.9,239,0,4,2,13,1,"264 to 271 °F at 18 mmHg (EPA, 1998)","68 to 72 °F for a 80% 2,4:20% 2,6 TDI mixture (EPA, 1998)","270 °F for a 80% 2,4:20% 2,6 TDI mixture (EPA, 1998)","Reaction (NTP, 1992)","1.22 at 77 °F for a 80% 2,4:20% 2,6 TDI mixture (EPA, 1998) - Denser than water; will sink",6,"0.5 mmHg at 77 °F for a 80% 2,4:20% 2,6 TDI mixture (EPA, 1998)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
91-23-6,153.14,C7H7NO3,1-methoxy-2-nitrobenzene,COC1=CC=CC=C1[N+](=O)[O-],"InChI=1S/C7H7NO3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3",1.7,153.042593085,153.042593085,55.1,143,0,3,1,11,1,"531 °F at 760 mmHg (NTP, 1992)","48.9 °F (NTP, 1992)","greater than 230 °F (NTP, 1992)","less than 1 mg/mL at 75 °F (NTP, 1992)","1.254 at 68 °F (NTP, 1992) - Denser than water; will sink",Relative vapor density  (air = 1): 5.29,"1 mmHg at 127 °F ; 18.5 mmHg at 167 °F; 30.0 mmHg at 194 °F (NTP, 1992)",log Kow = 1.73,Not Available,Not Available,Liquid viscosity = 3.9768X10-3 at melting point,Not Available,Not Available,4.7471X10-2 N/m at melting point,Not Available,Not Available
91-59-8,143.18,C10H9N,naphthalen-2-amine,C1=CC=C2C=C(C=CC2=C1)N,"InChI=1S/C10H9N/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,11H2",2.3,143.073499291,143.073499291,26,133,1,1,0,11,1,"583 °F at 760 mmHg (NTP, 1992)","232 to 235 °F (NTP, 1992)","315 °F (NIOSH, 2024)","less than 1 mg/mL at 72 °F (NTP, 1992)","1.061 at 208 °F (NTP, 1992) - Denser than water; will sink","4.95 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","1 mmHg at 226.4 °F ; 5 mmHg at 286.9 °F (NTP, 1992)",log Kow =2.28,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,9.71 eV,pKa = 4.16
91-94-1,253.12,C12H10Cl2N2,4-(4-amino-3-chlorophenyl)-2-chloroaniline,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N,"InChI=1S/C12H10Cl2N2/c13-9-5-7(1-3-11(9)15)8-2-4-12(16)10(14)6-8/h1-6H,15-16H2",3.5,252.0221037,252.0221037,52,213,2,2,1,16,1,"788 °F at 760 mmHg (NIOSH, 2024)","270 to 271 °F (NTP, 1992)",Not Available,"0.07 % at 59 °F (NIOSH, 2024)",Not Available,Not Available,Not Available,log Kow = 3.51,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,pKa1 = 1.6; pKa2 = 3.2
92-67-1,169.22,C12H11N,4-phenylaniline,C1=CC=C(C=C1)C2=CC=C(C=C2)N,"InChI=1S/C12H11N/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9H,13H2",2.9,169.089149355,169.089149355,26,141,1,1,1,13,1,"576 °F at 760 mmHg (NTP, 1992)","127 °F (NTP, 1992)","greater than 235 °F (NTP, 1992)","less than 0.1 mg/mL at 66 °F (NTP, 1992)","1.16 at 68 °F (NTP, 1992) - Denser than water; will sink",5.8 (Air = 1) at boiling point of 4-aminodiphenyl,"1 mmHg at 227 °F (NIOSH, 2024)",log Kow = 2.86 at pH 7.5,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,pKa = 4.35 at 18 °C (conjugate acid)
92-87-5,184.24,C12H12N2,4-(4-aminophenyl)aniline,C1=CC(=CC=C1C2=CC=C(C=C2)N)N,"InChI=1S/C12H12N2/c13-11-5-1-9(2-6-11)10-3-7-12(14)8-4-10/h1-8H,13-14H2",1.3,184.100048391,184.100048391,52,145,2,2,1,14,1,"752 °F at 740 mmHg (NTP, 1992)","262 °F (NTP, 1992)",Not Available,"less than 1 mg/mL at 72 °F (NTP, 1992)","2.15 at 68 °F (USCG, 1999) - Denser than water; will sink","6.36 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","Low (NIOSH, 2024)",log Kow= 1.34,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,pKa1= 4.3 pKa2= 3.3
93-15-2,178.23,C11H14O2,"1,2-dimethoxy-4-prop-2-enylbenzene",COC1=C(C=C(C=C1)CC=C)OC,"InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4,6-8H,1,5H2,2-3H3",2.5,178.099379685,178.099379685,18.5,156,0,2,4,13,1,"490.5 °F at 760 mmHg (NTP, 1992)","25 °F (NTP, 1992)","210 °F (NTP, 1992)","less than 1 mg/mL at 66 °F (NTP, 1992)","1.0396 at 68 °F (NTP, 1992) - Denser than water; will sink","greater than 1.0 (NTP, 1992) (Relative to Air)","0.02 mmHg at 68 °F ; 1 mmHg at 185.0 °F (NTP, 1992)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
94-59-7,162.18,C10H10O2,"5-prop-2-enyl-1,3-benzodioxole",C=CCC1=CC2=C(C=C1)OCO2,"InChI=1S/C10H10O2/c1-2-3-8-4-5-9-10(6-8)12-7-11-9/h2,4-6H,1,3,7H2",3,162.068079557,162.068079557,18.5,167,0,2,2,12,1,"450 to 453 °F at 760 mmHg (NTP, 1992)","52.2 °F (NTP, 1992)","208 °F (NTP, 1992)","less than 1 mg/mL at 64 °F (NTP, 1992)","1.1 at 68 °F (NTP, 1992) - Denser than water; will sink",Not Available,"1 mmHg at 146.8 °F (NTP, 1992)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
95-06-7,223.8,C8H14ClNS2,"2-chloroprop-2-enyl N,N-diethylcarbamodithioate",CCN(CC)C(=S)SCC(=C)Cl,"InChI=1S/C8H14ClNS2/c1-4-10(5-2)8(11)12-6-7(3)9/h3-6H2,1-2H3",3.1,223.0256195,223.0256195,60.6,166,0,2,5,12,1,"262 to 266 °F at 1 mmHg (NTP, 1992)",Not Available,"greater than 200 °F (NTP, 1992)","less than 1 mg/mL at 72 °F (NTP, 1992)","1.088 (NTP, 1992) - Denser than water; will sink",Not Available,"0.0022 mmHg at 68 °F (NTP, 1992)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
95-53-4,107.15,C7H9N,2-methylaniline,CC1=CC=CC=C1N,"InChI=1S/C7H9N/c1-6-4-2-3-5-7(6)8/h2-5H,8H2,1H3",1.3,107.073499291,107.073499291,26,70,1,1,0,8,1,"392 to 396 °F at 760 mmHg (NTP, 1992)","2.7 °F (NTP, 1992)","185 °F (NTP, 1992)","5 to 10 mg/mL at 59 °F (NTP, 1992)","0.998 at 68 °F (USCG, 1999) - Less dense than water; will float","3.69 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","0.1 mmHg at 68 °F ; 0.3 mmHg at 86 °F (NTP, 1992)",log Kow = 1.32,Not Available,Not Available,3.823 mPa-s at 25 °C,"-16,180 Btu/lb; -8,990 cal/g; -376x10+6 J/kg",44.6 kJ/mol at 200.3 °C,43.55 dynes/cm; 0.04355 Newtons/meter at 20 °C,7.44 eV,pKa = 4.44 at 25 °C
95-69-2,141.60,C7H8ClN,4-chloro-2-methylaniline,CC1=C(C=CC(=C1)Cl)N,"InChI=1S/C7H8ClN/c1-5-4-6(8)2-3-7(5)9/h2-4H,9H2,1H3",1.9,141.0345270,141.0345270,26,94,1,1,0,9,1,"466 °F at 760 mmHg (NTP, 1992)","72 °F (NTP, 1992)","320 °F (NTP, 1992)","less than 1 mg/mL at 68 °F (NTP, 1992)","greater than 1.1 at 68 °F (est) (USCG, 1999)",Relative vapor density  (air = 1): 4.9,0.04 [mmHg],2.27,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,pKa = 3.85 @ 25 °C
95-80-7,122.17,C7H10N2,"4-methylbenzene-1,3-diamine",CC1=C(C=C(C=C1)N)N,"InChI=1S/C7H10N2/c1-5-2-3-6(8)4-7(5)9/h2-4H,8-9H2,1H3",0.1,122.084398327,122.084398327,52,92,2,2,0,9,1,"558 °F at 760 mmHg (NTP, 1992)","210 °F (NTP, 1992)","300 °F (NTP, 1992)","1 to 5 mg/mL at 70 °F (NTP, 1992)","1.045 at 212 °F (NTP, 1992) - Denser than water; will sink",Relative vapor density  (air = 1): 4.2,"1 mmHg at 223.7 °F ; 10 mmHg at 305.1 °F (NTP, 1992)",log Kow = 0.14,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
95-83-0,142.58,C6H7ClN2,"4-chlorobenzene-1,2-diamine",C1=CC(=C(C=C1Cl)N)N,"InChI=1S/C6H7ClN2/c7-4-1-2-5(8)6(9)3-4/h1-3H,8-9H2",1.3,142.0297759,142.0297759,52,97,2,2,0,9,1,Not Available,"153 to 158 °F (NTP, 1992)",Not Available,"less than 1 mg/mL at 66 °F (NTP, 1992)",Not Available,Not Available,0.00206 [mmHg],log Kow = 1.28,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,{'ExternalTableName': 'iupacpka'}
96-09-3,120.15,C8H8O,2-phenyloxirane,C1C(O1)C2=CC=CC=C2,"InChI=1S/C8H8O/c1-2-4-7(5-3-1)8-6-9-8/h1-5,8H,6H2",1.6,120.057514874,120.057514874,12.5,94,0,1,1,9,1,"381 °F at 760 mmHg (NTP, 1992)","-35 °F (NTP, 1992)","175 °F (NTP, 1992)","less than 1 mg/mL at 67.1 °F (NTP, 1992)","1.0523 at 61 °F (NTP, 1992) - Denser than water; will sink","4.14 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","0.3 mmHg at 68 °F (NTP, 1992)",log Kow = 1.61,Not Available,Not Available,1.99 cP at 20 °C,Not Available,Not Available,Not Available,Not Available,Not Available
96-12-8,236.33,C3H5Br2Cl,"1,2-dibromo-3-chloropropane",C(C(CBr)Br)Cl,"InChI=1S/C3H5Br2Cl/c4-1-3(5)2-6/h3H,1-2H2",2.4,235.84260,233.84465,0,32,0,0,2,6,1,"385 °F at 760 mmHg (NTP, 1992)","43 °F (NTP, 1992)","170 °F (NTP, 1992)","less than 0.1 mg/mL at 64 °F (NTP, 1992)","2.08 at 68 °F (NTP, 1992) - Denser than water; will sink",2.09 at 14 °C,"0.8 mmHg at 70 °F (NTP, 1992)",log Kow= 2.96,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
96-13-9,217.89,C3H6Br2O,"2,3-dibromopropan-1-ol",C(C(CBr)Br)O,"InChI=1S/C3H6Br2O/c4-1-3(5)2-6/h3,6H,1-2H2",1.1,217.87649,215.87854,20.2,32,1,1,2,6,1,"426 °F at 760 mmHg (NTP, 1992)",Not Available,"greater than 235 °F (NTP, 1992)","50 to 100 mg/mL at 68 °F (NTP, 1992)","2.12 at 68 °F (NTP, 1992) - Denser than water; will sink",Not Available,"1 mmHg at 134.6 °F ; 5 mmHg at 184.1 °F; 10 mmHg at 208.8 °F (NTP, 1992)",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
96-18-4,147.43,C3H5Cl3,"1,2,3-trichloropropane",C(C(CCl)Cl)Cl,"InChI=1S/C3H5Cl3/c4-1-3(6)2-5/h3H,1-2H2",1.8,145.945683,145.945683,0,25,0,0,2,6,1,"313 °F at 760 mmHg (NTP, 1992)","5.5 °F (NTP, 1992)","180 °F (NTP, 1992)","1 to 5 mg/mL at 75 °F (NTP, 1992)","1.3889 at 68 °F (USCG, 1999) - Denser than water; will sink","5.08 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","2 mmHg at 68 °F ; 4 mmHg at 86 °F (NTP, 1992)",log Kow = 2.27,Not Available,Not Available,2.5X10-4 Pa.s at 20 °C,-1.5536X10+9 J/kmol,4.7998X10+7 J/kmole,3.77X10-2 N/m at 20 °C,Not Available,Not Available
96-45-7,102.16,C3H6N2S,imidazolidine-2-thione,C1CNC(=S)N1,"InChI=1S/C3H6N2S/c6-3-4-1-2-5-3/h1-2H2,(H2,4,5,6)",-0.7,102.02516937,102.02516937,56.2,63,2,1,0,6,1,"446 to 595 °F at 760 mmHg (NIOSH, 2024)","397 to 399 °F (NTP, 1992)","486 °F (NTP, 1992)",>15.3 [ug/mL] (The mean of the results at pH 7.4),"Density  (at 20  °C): 1,26-1,28 g/cm³",Not Available,"less than 1 mmHg at 68 °F (NTP, 1992)",log Kow = -0.66,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,8.15 eV,{'ExternalTableName': 'iupacpka'}
97-56-3,225.29,C14H15N3,2-methyl-4-[(2-methylphenyl)diazenyl]aniline,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N)C,"InChI=1S/C14H15N3/c1-10-5-3-4-6-14(10)17-16-12-7-8-13(15)11(2)9-12/h3-9H,15H2,1-2H3",3.7,225.126597491,225.126597491,50.7,264,1,3,2,17,1,"Sublimes above 302 °F (NTP, 1992)","214 to 216 °F (NTP, 1992)",Not Available,"less than 1 mg/mL at 70 °F (NTP, 1992)","0.57 (NTP, 1992) - Less dense than water; will float",Not Available,0.00000075 [mmHg],Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
98-07-7,195.5,C7H5Cl3,trichloromethylbenzene,C1=CC=C(C=C1)C(Cl)(Cl)Cl,"InChI=1S/C7H5Cl3/c8-7(9,10)6-4-2-1-3-5-6/h1-5H",3.7,193.945683,193.945683,0,99,0,0,0,10,1,"429.4 °F at 760 mmHg (EPA, 1998)","23 °F (EPA, 1998)","260 °F (EPA, 1998)","Decomposes (NTP, 1992)","1.3756 at 68 °F (EPA, 1998) - Denser than water; will sink","6.77 (EPA, 1998) - Heavier than air; will sink (Relative to Air)","1 to 10 mmHg at 114.44 to 189.68 °F (EPA, 1998)",log Kow= 2.92,Not Available,Not Available,Dynamic viscosity = 2.40 mPa.s @ 20 °C,3684 kJ/mol @ constant pressure,"12,168.6 G CAL/G MOLE",38.03 mN/m at 20 °C,Not Available,Not Available
98-82-8,120.19,C9H12,cumene,CC(C)C1=CC=CC=C1,"InChI=1S/C9H12/c1-8(2)9-6-4-3-5-7-9/h3-8H,1-2H3",3.7,120.093900383,120.093900383,0,68,0,0,1,9,1,"306.3 °F at 760 mmHg (USCG, 1999)","-140.9 °F (USCG, 1999)","96 °F (USCG, 1999)","Insoluble (NIOSH, 2024)","0.866 at 59 °F (USCG, 1999) - Less dense than water; will float",4.1 (Air = 1),"25.85 mmHg (USCG, 1999)",log Kow = 3.66,Not Available,Not Available,0.737 mPa.sec at 25 °C,Not Available,45.13 kJ/mol at 25 °C,27.69 mN/m at 25 °C,8.75 eV,Not Available
98-95-3,123.11,C6H5NO2,nitrobenzene,C1=CC=C(C=C1)[N+](=O)[O-],InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,1.9,123.032028402,123.032028402,45.8,102,0,2,0,9,1,"411.4 °F at 760 mmHg (EPA, 1998)","42 °F (EPA, 1998)","190.4 °F (EPA, 1998)","Insoluble (<1 mg/ml at 75 °F) (NTP, 1992)","1.2037 at 68 °F (EPA, 1998) - Denser than water; will sink","4.3 (EPA, 1998) - Heavier than air; will sink (Relative to Air)","1 mmHg at 111.92 °F (EPA, 1998)",log Kow = 1.85,Not Available,Not Available,1.863 mPa-s at 25 °C,"-10,420 BTU/LB= -5,791 CAL/G= -242.5X10+5 J/KG",55.01 kJ/mol at 25 °C,46.34 mN/m at 20 °C,9.92 eV,pKa = 3.98 at 0 °C
100-01-6,138.12,C6H6N2O2,4-nitroaniline,C1=CC(=CC=C1N)[N+](=O)[O-],"InChI=1S/C6H6N2O2/c7-5-1-3-6(4-2-5)8(9)10/h1-4H,7H2",1.4,138.042927438,138.042927438,71.8,124,1,3,0,10,1,"637 °F at 760 mmHg (NTP, 1992)","298 °F (NTP, 1992)","390 °F (NTP, 1992)","less than 0.1 mg/mL at 70 °F (NTP, 1992)","1.44 at 68 °F (USCG, 1999) - Denser than water; will sink","4.77 (NTP, 1992) - Heavier than air; will sink (Relative to Air)","0.0015 mmHg at 68 °F ; 0.007 mmHg at 86 °F (NTP, 1992)",log Kow = 1.39,Not Available,Not Available,Not Available,"-9,920 Btu/lb= -5,510 cal/g= -231x10+5 J/kg","17,220.2 GCAL/GMOL",Not Available,8.85 eV,pKa = 1.01
3900,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
3800,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
5601,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
2014,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
2027,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
8007,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
2536,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
